Id,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7
6844,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Dessertsaucen,Eissaucen,,
6854,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Dessertsaucen,Fruchttopping,,
6845,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Dessertsaucen,,,
500076,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Eingelegtes Obst und Gemüse,,,
5763,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Fischsauce,,,
4947,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Honig,,,
2018,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Ketchup,,,
500074,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Marinaden und Grillsoßen,,,
1568,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Mayonnaise,,,
6782,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Meerrettichsaucen,,,
5760,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Oliven & Kapern,,,
5759,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Pastasoßen,,,
6203,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Pizzasoße,,,
500089,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Süßsaure Soßen,,,
1969,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Salatdressing,,,
4615,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Sataysauce,,,
6783,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Sauce tartare,,,
1387,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Senf,,,
4943,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Sirup,,,
4616,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Sojasauce,,,
4692,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Tahini,,,
500075,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Würzsoße und Chutney,,,
500105,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Weiße Soßen und Rahmsoßen,,,
6246,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Worcestershiresauce,,,
427,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,,,,
422,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,,,,,
3916,"Nahrungsmittel, Getränke & Tabak",Tabakprodukte,Kautabak,,,,
499963,"Nahrungsmittel, Getränke & Tabak",Tabakprodukte,Pfeifen,,,,
3741,"Nahrungsmittel, Getränke & Tabak",Tabakprodukte,Tabak,,,,
4091,"Nahrungsmittel, Getränke & Tabak",Tabakprodukte,Vaporizer & Rauchlose Zigaretten,,,,
3151,"Nahrungsmittel, Getränke & Tabak",Tabakprodukte,Zigaretten,,,,
3682,"Nahrungsmittel, Getränke & Tabak",Tabakprodukte,Zigarren,,,,
435,"Nahrungsmittel, Getränke & Tabak",Tabakprodukte,,,,,
412,"Nahrungsmittel, Getränke & Tabak",,,,,,
5607,Religion & Feierlichkeiten,Artikel für Gedenkzeremonien,Urnen,,,,
5606,Religion & Feierlichkeiten,Artikel für Gedenkzeremonien,,,,,
503723,Religion & Feierlichkeiten,Artikel für Hochzeitszeremonien,Hochzeitsläufer,,,,
5456,Religion & Feierlichkeiten,Artikel für Hochzeitszeremonien,Körbe für Blumenmädchen,,,,
5457,Religion & Feierlichkeiten,Artikel für Hochzeitszeremonien,Ringkissen,,,,
5455,Religion & Feierlichkeiten,Artikel für Hochzeitszeremonien,,,,,
7120,Religion & Feierlichkeiten,Religiöse Artikel,Altare,,,,
328060,Religion & Feierlichkeiten,Religiöse Artikel,Gebetskarten,,,,
3923,Religion & Feierlichkeiten,Religiöse Artikel,Gebetsketten,,,,
1949,Religion & Feierlichkeiten,Religiöse Artikel,Religiöse Schleier,,,,
499711,Religion & Feierlichkeiten,Religiöse Artikel,Tarotkarten,,,,
97,Religion & Feierlichkeiten,Religiöse Artikel,,,,,
5605,Religion & Feierlichkeiten,,,,,,
5299,Software,Computersoftware,Antiviren- & Sicherheitssoftware,,,,
5303,Software,Computersoftware,Büroanwendungssoftware,,,,
321,Software,Computersoftware,Betriebssysteme,,,,
315,Software,Computersoftware,Compiler & Programmierungstools,,,,
5301,Software,Computersoftware,Computerdienstprogramme & -wartung,,,,
3283,Software,Computersoftware,GPS-Karten & -Software,,,,
318,Software,Computersoftware,Handheld- & PDA-Software,,,,
317,Software,Computersoftware,Lernsoftware,,,,
5302,Software,Computersoftware,Netzwerksoftware,,,,
4950,Software,Computersoftware,Software für Multimedia & Design,Animationsbearbeitungssoftware,,,
4951,Software,Computersoftware,Software für Multimedia & Design,Graphic-Design-Software,,,
4949,Software,Computersoftware,Software für Multimedia & Design,Home-Publishing-Software,,,
5096,Software,Computersoftware,Software für Multimedia & Design,Software für Musikkomposition,,,
6027,Software,Computersoftware,Software für Multimedia & Design,Software zur Erstellung von 3D-Modellen,,,
6029,Software,Computersoftware,Software für Multimedia & Design,Software zur Innenraumgestaltung,,,
6028,Software,Computersoftware,Software für Multimedia & Design,Software zur Medienwiedergabe,,,
4952,Software,Computersoftware,Software für Multimedia & Design,Tonbearbeitungssoftware,,,
4953,Software,Computersoftware,Software für Multimedia & Design,Videobearbeitungssoftware,,,
4954,Software,Computersoftware,Software für Multimedia & Design,Web-Design-Software,,,
319,Software,Computersoftware,Software für Multimedia & Design,,,,
5304,Software,Computersoftware,Steuer- & Buchhaltungssoftware,,,,
5300,Software,Computersoftware,Unternehmens- & Produktivitätssoftware,,,,
5127,Software,Computersoftware,Wörterbuch- & Übersetzungssoftware,,,,
7225,Software,Computersoftware,Wiederherstellungsdatenträger,,,,
313,Software,Computersoftware,,,,,
5034,Software,Digital-Content-Software,Computer-Icons,,,,
5035,Software,Digital-Content-Software,Desktop-Hintergrundbilder,,,,
500046,Software,Digital-Content-Software,Digitales Bildmaterial,,,,
8022,Software,Digital-Content-Software,Dokumentvorlagen,,,,
5036,Software,Digital-Content-Software,Fonts,,,,
2065,Software,Digital-Content-Software,Stock-Fotografie & Videoclips,,,,
5935,Software,Digital-Content-Software,Virtuelles Geld,,,,
5032,Software,Digital-Content-Software,,,,,
s6343,Software,PC- & Videospiele,Nintendo 3ds games,,,,
s6320,Software,PC- & Videospiele,Nintendo Wii Games,,,,
s6321,Software,PC- & Videospiele,Nintendo Wii U Games,,,,
s6322,Software,PC- & Videospiele,PC Games,,,,
s6323,Software,PC- & Videospiele,PS Vita Games,,,,
s6324,Software,PC- & Videospiele,PS3 Games,,,,
s6325,Software,PC- & Videospiele,PS4 Games,,,,
s6326,Software,PC- & Videospiele,Xbox 360 Games,,,,
s6327,Software,PC- & Videospiele,Xbox One Games,,,,
1279,Software,PC- & Videospiele,,,,,
2092,Software,,,,,,
6725,Spielzeuge & Spiele,Puzzles & Geduldspiele,Holzsteckpuzzle,,,,
4011,Spielzeuge & Spiele,Puzzles & Geduldspiele,Mechanische Geduldspiele,,,,
2618,Spielzeuge & Spiele,Puzzles & Geduldspiele,Puzzles,,,,
7081,Spielzeuge & Spiele,Puzzles & Geduldspiele,Puzzle-Zubehör,,,,
3867,Spielzeuge & Spiele,Puzzles & Geduldspiele,,,,,
6329,Spielzeuge & Spiele,Spiele,Battle Tops,,,,
3749,Spielzeuge & Spiele,Spiele,Bingo-Spiele,,,,
7411,Spielzeuge & Spiele,Spiele,Blackjack- & Würfelspiel-Sets,,,,
1246,Spielzeuge & Spiele,Spiele,Brettspiele,,,,
6054,Spielzeuge & Spiele,Spiele,Geschicklichkeitsspiele,,,,
s6417,Spielzeuge & Spiele,Spiele,Gesellschaftsspiele,,,,
8472,Spielzeuge & Spiele,Spiele,Glücksspielautomaten,,,,
6794,Spielzeuge & Spiele,Spiele,Kampfkreiselzubehör,,,,
1247,Spielzeuge & Spiele,Spiele,Kartenspiele,,,,
6853,Spielzeuge & Spiele,Spiele,Kartenspielzubehör,,,,
6038,Spielzeuge & Spiele,Spiele,Legespiele,,,,
s5497,Spielzeuge & Spiele,Spiele,Lernspiele,,,,
s5495,Spielzeuge & Spiele,Spiele,Pen & Paper,,,,
5403,Spielzeuge & Spiele,Spiele,Pokerchips & -sets,,,,
7384,Spielzeuge & Spiele,Spiele,Pokerchip-Zubehör,Behälter für Pokerchips,,,
7383,Spielzeuge & Spiele,Spiele,Pokerchip-Zubehör,,,,
7412,Spielzeuge & Spiele,Spiele,Rouletteräder & -zubehör,,,,
s6480,Spielzeuge & Spiele,Spiele,Spielesammlung,,,,
s5494,Spielzeuge & Spiele,Spiele,Tabletop,,,,
4554,Spielzeuge & Spiele,Spiele,Tragbare elektronische Spiele,,,,
6037,Spielzeuge & Spiele,Spiele,Würfelsets & -spiele,,,,
3793,Spielzeuge & Spiele,Spiele,,,,,
4648,Spielzeuge & Spiele,Spiel-Timer,,,,,
s6461,Spielzeuge & Spiele,Spielzeug für draußen,Airboard & Airwheel,,,,
6396,Spielzeuge & Spiele,Spielzeug für draußen,Hüpfburgen,,,,
7219,Spielzeuge & Spiele,Spielzeug für draußen,Hüpfburg-Zubehör,,,,
2867,Spielzeuge & Spiele,Spielzeug für draußen,Rutschen,,,,
2743,Spielzeuge & Spiele,Spielzeug für draußen,Sandkästen,,,,
6270,Spielzeuge & Spiele,Spielzeug für draußen,Schaukeln,,,,
6271,Spielzeuge & Spiele,Spielzeug für draußen,Schaukeln & Spielplatzgeräte,,,,
1251,Spielzeuge & Spiele,Spielzeug für draußen,Spielhäuser,,,,
6397,Spielzeuge & Spiele,Spielzeug für draußen,Spielzelte & -tunnel,,,,
1863,Spielzeuge & Spiele,Spielzeug für draußen,Springstöcke,,,,
3948,Spielzeuge & Spiele,Spielzeug für draußen,Stelzen,,,,
1738,Spielzeuge & Spiele,Spielzeug für draußen,Trampoline,,,,
5524,Spielzeuge & Spiele,Spielzeug für draußen,Trampolinzubehör,,,,
500095,Spielzeuge & Spiele,Spielzeug für draußen,Wasserspielgeräte,Planschbecken und Wasserrutschen,,,
6465,Spielzeuge & Spiele,Spielzeug für draußen,Wasserspielgeräte,Wassersprenger für Kinder,,,
3556,Spielzeuge & Spiele,Spielzeug für draußen,Wasserspielgeräte,Wassertische,,,
6464,Spielzeuge & Spiele,Spielzeug für draußen,Wasserspielgeräte,,,,
6450,Spielzeuge & Spiele,Spielzeug für draußen,Wippen,,,,
6269,Spielzeuge & Spiele,Spielzeug für draußen,Zubehör für Schaukeln & Spielplatzgeräte,,,,
1249,Spielzeuge & Spiele,Spielzeug für draußen,,,,,
2953,Spielzeuge & Spiele,Spielzeuge,Aufziehspielzeug,,,,
3207,Spielzeuge & Spiele,Spielzeuge,Bällebäder,,,,
7312,Spielzeuge & Spiele,Spielzeuge,Bällebad-Zubehör,Bälle für Bällebad,,,
7311,Spielzeuge & Spiele,Spielzeuge,Bällebad-Zubehör,,,,
5872,Spielzeuge & Spiele,Spielzeuge,Bürospielzeug,Magnetspielzeug,,,
3074,Spielzeuge & Spiele,Spielzeuge,Bürospielzeug,,,,
3911,Spielzeuge & Spiele,Spielzeuge,Bad-Spielzeug,,,,
3805,Spielzeuge & Spiele,Spielzeuge,Bausteine & Bauspielzeug,Baukästen,,,
3617,Spielzeuge & Spiele,Spielzeuge,Bausteine & Bauspielzeug,Holzbausteine,,,
3163,Spielzeuge & Spiele,Spielzeuge,Bausteine & Bauspielzeug,Murmelbahnen,,,
3172,Spielzeuge & Spiele,Spielzeuge,Bausteine & Bauspielzeug,Schaumstoffbausteine,,,
s5553,Spielzeuge & Spiele,Spielzeuge,Bausteine & Bauspielzeug,Steckbausteine,LEGO,,
s6414,Spielzeuge & Spiele,Spielzeuge,Bausteine & Bauspielzeug,Steckbausteine,PLAYMOBIL,,
3287,Spielzeuge & Spiele,Spielzeuge,Bausteine & Bauspielzeug,Steckbausteine,,,
1254,Spielzeuge & Spiele,Spielzeuge,Bausteine & Bauspielzeug,,,,
2753,Spielzeuge & Spiele,Spielzeuge,"Fahr, Wipp- & Schaukelspielzeug",Elektrische Kinderfahrzeuge,,,
6379,Spielzeuge & Spiele,Spielzeuge,"Fahr, Wipp- & Schaukelspielzeug",Hand- & Bollerwagen,,,
s5484,Spielzeuge & Spiele,Spielzeuge,"Fahr, Wipp- & Schaukelspielzeug",Rutschfahrzeuge,,,
2724,Spielzeuge & Spiele,Spielzeuge,"Fahr, Wipp- & Schaukelspielzeug",Schiebe- & Pedalfahrzeuge,,,
6407,Spielzeuge & Spiele,Spielzeuge,"Fahr, Wipp- & Schaukelspielzeug",Steckenpferde,,,
3441,Spielzeuge & Spiele,Spielzeuge,"Fahr, Wipp- & Schaukelspielzeug",Wipp- & Schaukelspielzeug,,,
2799,Spielzeuge & Spiele,Spielzeuge,"Fahr, Wipp- & Schaukelspielzeug",,,,
3601,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Autos,,,
3532,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Boote,,,
s5477,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Drohnen,,,
s6450,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Drohnen Zubehör,,,
3677,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Flugzeuge,,,
3554,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Hubschrauber,,,
5968,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Motorräder,,,
5969,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Panzer,,,
6059,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Roboter,,,
7090,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,Ferngesteuerte Zeppeline,,,
2546,Spielzeuge & Spiele,Spielzeuge,Ferngesteuertes Spielzeug,,,,
3460,Spielzeuge & Spiele,Spielzeuge,Fliegendes Spielzeug,Drachen,,,
3966,Spielzeuge & Spiele,Spielzeuge,Fliegendes Spielzeug,Luft- & Wasserraketen,,,
3263,Spielzeuge & Spiele,Spielzeuge,Fliegendes Spielzeug,Spielzeug-Fallschirme,,,
3378,Spielzeuge & Spiele,Spielzeuge,Fliegendes Spielzeug,Spielzeug-Segelflugzeuge,,,
1261,Spielzeuge & Spiele,Spielzeuge,Fliegendes Spielzeug,,,,
7519,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Ball- & Becherspiele,,,
3733,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Flummis,,,
4216,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Hampelmänner,,,
3929,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Jo-Jos,,,
3466,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Kreisel,,,
3534,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Murmeln,,,
7425,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Paddleball-Spiele,,,
3212,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Seifenblasen,,,
3874,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Seifenblasen-Spielzeug,,,
7473,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Spiele mit Bändern,,,
4177,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Springspirale,,,
7148,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,Teile und Zubehör für Jo-Jos,,,
4352,Spielzeuge & Spiele,Spielzeuge,Interaktives Spielzeug,,,,
3129,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Berufespielzeug & Rollenspiele,,,
8295,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Einkaufsladen,,,
3659,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Elektronisches Rollenspielzeug,,,
3288,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Gartengeräte für Kinder,,,
4004,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Haushaltsspielzeug,,,
s6421,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Kosmetik Rollenspiel,,,
s6419,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Rettung- & Erste-Hilfe-Rollenspiel,,,
s6420,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Ritter Rollenspiel,,,
3680,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Spielgeld & Banken,,,
3751,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Spielwerkzeug,,,
3298,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Spielzeugküchen & Spielzeuglebensmittel,,,
s6422,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,Verkehr Rollenspiel,,,
3229,Spielzeuge & Spiele,Spielzeuge,Kinder-Rollenspiele,,,,
s6463,Spielzeuge & Spiele,Spielzeuge,Kleinspielzeug,,,,
s6462,Spielzeuge & Spiele,Spielzeuge,Kreativspielzeug,,,,
3088,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Ameisenfarmen,,,
499938,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Astronomisches Spielzeug und astronomische Modelle,,,
s6460,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Elektronisches Lernspielzeug,Kindercomputer,,
s6459,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Elektronisches Lernspielzeug,Kindertablet,,
s6458,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Elektronisches Lernspielzeug,,,
3928,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Insektensammlung,,,
500015,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Lernkarten,,,
5529,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Lesespiele,,,
6466,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Schieberechner,,,
3500,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,Wissenschaftssets,,,
1262,Spielzeuge & Spiele,Spielzeuge,Lernspielzeug,,,,
3252,Spielzeuge & Spiele,Spielzeuge,Musikspielzeuge,Spielzeuginstrumente,,,
1264,Spielzeuge & Spiele,Spielzeuge,Musikspielzeuge,,,,
3301,Spielzeuge & Spiele,Spielzeuge,Optische Spielzeuge,Kaleidoskope,,,
3782,Spielzeuge & Spiele,Spielzeuge,Optische Spielzeuge,Prismen,,,
3562,Spielzeuge & Spiele,Spielzeuge,Optische Spielzeuge,,,,
6058,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Action- & Spielzeugfiguren,,,
1258,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Marionetten,,,
8021,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Papier- & Magnetpuppen,,,
1257,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Puppen,,,
2499,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Puppenhäuser,,,
2497,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Puppenhaus-Zubehör,,,
6057,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Puppentheater,,,
s6416,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Puppenwagen,,,
3166,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Spielzeugsets,,,
s6451,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Spielzeugtiere & -haustiere,,,
1259,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Stofftiere,,,
7114,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Wackelfiguren,,,
3584,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Zubehör für Puppen & Actionfiguren,,,
6056,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",Zubehör für Puppen & Puppentheater,,,
1255,Spielzeuge & Spiele,Spielzeuge,"Puppen, Spielkombinationen & Spielzeugfiguren",,,,
3625,Spielzeuge & Spiele,Spielzeuge,Roboter,,,,
7202,Spielzeuge & Spiele,Spielzeuge,Spielfahrzeug-Zubehör,,,,
s6479,Spielzeuge & Spiele,Spielzeuge,Spielzeuge zum Malen & Zeichnen,Kinderkreide,,,
505818,Spielzeuge & Spiele,Spielzeuge,Spielzeuge zum Malen & Zeichnen,Spielteig & Knetmasse,,,
3079,Spielzeuge & Spiele,Spielzeuge,Spielzeuge zum Malen & Zeichnen,Zeichentafeln,,,
3731,Spielzeuge & Spiele,Spielzeuge,Spielzeuge zum Malen & Zeichnen,,,,
3474,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,Rennbahnen,,,
3551,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,Spielzeugautos,,,
3792,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,Spielzeugboote,,,
3444,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,Spielzeugflugzeuge,,,
3506,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,Spielzeughubschrauber,,,
3296,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,Spielzeug-LKWs & -Baumaschinen,,,
3590,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,Spielzeugmotorräder,,,
3589,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,Spielzeugraumschiffe,,,
5152,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,Züge & Eisenbahnsets,,,
2505,Spielzeuge & Spiele,Spielzeuge,Spielzeugfahrzeuge,,,,
499712,Spielzeuge & Spiele,Spielzeuge,Spielzeug-Geschenkkörbe,,,,
3627,Spielzeuge & Spiele,Spielzeuge,Spielzeugwaffen,,,,
500005,Spielzeuge & Spiele,Spielzeuge,Spielzeugwaffenzubehör,,,,
8529,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Angelspielzeug,,,
3776,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Baseball für Kinder,,,
3552,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Basketball für Kinder,,,
3665,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Bowling für Kinder,,,
3675,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Bumerangs,,,
500113,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Fingerboards & Fingerboard-Sets,,,
3215,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Fitness-Spielzeug,Hula-Hoop-Reifen,,
3199,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Fitness-Spielzeug,,,
3909,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Footbags,,,
4167,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Frisbees,,,
3371,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Fußball für Kinder,,,
3226,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Golf für Kinder,,,
3943,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Hockey für Kinder,,,
499965,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Kinderspielbälle,,,
505284,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,Spielzeugschläger,,,
1266,Spielzeuge & Spiele,Spielzeuge,Sportspielzeuge,,,,
8128,Spielzeuge & Spiele,Spielzeuge,Sportspielzeug-Zubehör,Fitnessspielzeug-Zubehör,Hula-Hoop-Zubehör,,
8129,Spielzeuge & Spiele,Spielzeuge,Sportspielzeug-Zubehör,Fitnessspielzeug-Zubehör,,,
8127,Spielzeuge & Spiele,Spielzeuge,Sportspielzeug-Zubehör,,,,
1268,Spielzeuge & Spiele,Spielzeuge,Strand- & Sandspielzeug,,,,
s6478,Spielzeuge & Spiele,Spielzeuge,Wasserspielzeug,,,,
2778,Spielzeuge & Spiele,Spielzeuge,Zubehör für ferngesteuerte Fahrzeuge,,,,
7371,Spielzeuge & Spiele,Spielzeuge,Zubehör für Flugspielzeug,Zubehör für Drachen,Wickelspulen für Drachen,,
7368,Spielzeuge & Spiele,Spielzeuge,Zubehör für Flugspielzeug,Zubehör für Drachen,,,
7366,Spielzeuge & Spiele,Spielzeuge,Zubehör für Flugspielzeug,,,,
5971,Spielzeuge & Spiele,Spielzeuge,Zubehör für Spielzeugfahrzeuge,Autorennbahn-Zubehör,,,
5153,Spielzeuge & Spiele,Spielzeuge,Zubehör für Spielzeugfahrzeuge,Zubehör für Spielzeugeisenbahn,,,
5970,Spielzeuge & Spiele,Spielzeuge,Zubehör für Spielzeugfahrzeuge,,,,
1253,Spielzeuge & Spiele,Spielzeuge,,,,,
1239,Spielzeuge & Spiele,,,,,,
499903,Sportartikel,Athletik,Allgemeine Sportartikel,Ablagen & Transportwagen für Gymnastikmatten,,,
8077,Sportartikel,Athletik,Allgemeine Sportartikel,Übungsnetze,,,
7434,Sportartikel,Athletik,Allgemeine Sportartikel,Ballpumpen,,,
7435,Sportartikel,Athletik,Allgemeine Sportartikel,Ballpumpenzubehör,Ballpumpenaufsätze,,
7433,Sportartikel,Athletik,Allgemeine Sportartikel,Ballpumpenzubehör,,,
7397,Sportartikel,Athletik,Allgemeine Sportartikel,Balltaschen & -wagen,,,
3971,Sportartikel,Athletik,Allgemeine Sportartikel,Chalk,,,
499803,Sportartikel,Athletik,Allgemeine Sportartikel,Gymnastikmatten,,,
499802,Sportartikel,Athletik,Allgemeine Sportartikel,Leitern & Hürden für Geschwindigkeits- & Koordinationstraining,,,
